Subject	ActivitiesLabel	tBodyAcc.mean...X	tBodyAcc.mean...Y	tBodyAcc.mean...Z	tGravityAcc.mean...X	tGravityAcc.mean...Y	tGravityAcc.mean...Z	tBodyAccJerk.mean...X	tBodyAccJerk.mean...Y	tBodyAccJerk.mean...Z	tBodyGyro.mean...X	tBodyGyro.mean...Y	tBodyGyro.mean...Z	tBodyGyroJerk.mean...X	tBodyGyroJerk.mean...Y	tBodyGyroJerk.mean...Z	tBodyAccMag.mean..	tGravityAccMag.mean..	tBodyAccJerkMag.mean..	tBodyGyroMag.mean..	tBodyGyroJerkMag.mean..	fBodyAcc.mean...X	fBodyAcc.mean...Y	fBodyAcc.mean...Z	fBodyAcc.meanFreq...X	fBodyAcc.meanFreq...Y	fBodyAcc.meanFreq...Z	fBodyAccJerk.mean...X	fBodyAccJerk.mean...Y	fBodyAccJerk.mean...Z	fBodyAccJerk.meanFreq...X	fBodyAccJerk.meanFreq...Y	fBodyAccJerk.meanFreq...Z	fBodyGyro.mean...X	fBodyGyro.mean...Y	fBodyGyro.mean...Z	fBodyGyro.meanFreq...X	fBodyGyro.meanFreq...Y	fBodyGyro.meanFreq...Z	fBodyAccMag.mean..	fBodyAccMag.meanFreq..	fBodyBodyAccJerkMag.mean..	fBodyBodyAccJerkMag.meanFreq..	fBodyBodyGyroMag.mean..	fBodyBodyGyroMag.meanFreq..	fBodyBodyGyroJerkMag.mean..	fBodyBodyGyroJerkMag.meanFreq..	tBodyAcc.std...X	tBodyAcc.std...Y	tBodyAcc.std...Z	tGravityAcc.std...X	tGravityAcc.std...Y	tGravityAcc.std...Z	tBodyAccJerk.std...X	tBodyAccJerk.std...Y	tBodyAccJerk.std...Z	tBodyGyro.std...X	tBodyGyro.std...Y	tBodyGyro.std...Z	tBodyGyroJerk.std...X	tBodyGyroJerk.std...Y	tBodyGyroJerk.std...Z	tBodyAccMag.std..	tGravityAccMag.std..	tBodyAccJerkMag.std..	tBodyGyroMag.std..	tBodyGyroJerkMag.std..	fBodyAcc.std...X	fBodyAcc.std...Y	fBodyAcc.std...Z	fBodyAccJerk.std...X	fBodyAccJerk.std...Y	fBodyAccJerk.std...Z	fBodyGyro.std...X	fBodyGyro.std...Y	fBodyGyro.std...Z	fBodyAccMag.std..	fBodyBodyAccJerkMag.std..	fBodyBodyGyroMag.std..	fBodyBodyGyroJerkMag.std..
23	5	0.277899323	-0.017747555	-0.110597018	0.919857126	-0.11740136	-0.223631181	0.075020648	0.010586152	-0.005292609	-0.032739775	-0.065226479	0.0816889	-0.098148105	-0.041677417	-0.054822628	-0.957212267	-0.957212267	-0.978671485	-0.938430293	-0.976399253	-0.983627197	-0.962831825	-0.945170569	-0.004281565	0.002520267	-0.002251953	-0.983283252	-0.975176562	-0.96961023	0.201179907	-0.087829593	-0.098828324	-0.947510436	-0.952781165	-0.967939565	-0.291595925	-0.197834986	-0.163986973	-0.957986177	0.061188989	-0.973798156	0.2616558	-0.94458383	-0.12199962	-0.972598811	0.128376238	-0.98542152	-0.958444493	-0.929409745	-0.984610385	-0.984818649	-0.947199734	-0.983141959	-0.975219984	-0.973595215	-0.94201124	-0.948074761	-0.962389689	-0.972770702	-0.972509523	-0.984654516	-0.951669858	-0.951669858	-0.974811528	-0.923796566	-0.972387365	-0.986333386	-0.958042411	-0.926110099	-0.984531642	-0.977157998	-0.976241316	-0.941698516	-0.945871186	-0.964249923	-0.955291356	-0.975053688	-0.924805421	-0.973849691
23	6	0.274038008	-0.021655384	-0.104256776	-0.391564963	0.438434067	0.918782825	0.083178761	0.01535144	-0.006282351	-0.011339972	-0.105052917	0.111078595	-0.102024923	-0.037244975	-0.062199163	-0.962959197	-0.962959197	-0.987010197	-0.949418001	-0.984557479	-0.970037238	-0.982072296	-0.977515214	-0.424151161	0.063768882	0.298416658	-0.986204659	-0.988230264	-0.982415512	0.206066869	0.098274577	0.230107946	-0.979676078	-0.968469136	-0.984238808	0.131455434	-0.147231394	0.289184531	-0.967747053	0.035932117	-0.985905704	0.338094711	-0.966239348	0.102453271	-0.981846854	0.225885069	-0.956756363	-0.976309827	-0.973223495	-0.947948758	-0.982794563	-0.976780462	-0.986360447	-0.988611617	-0.984663477	-0.981849401	-0.959195236	-0.983920133	-0.98502785	-0.979427763	-0.994908985	-0.957871991	-0.957871991	-0.986685652	-0.957227586	-0.981314832	-0.952410958	-0.974304149	-0.972261283	-0.987840853	-0.989995617	-0.985502012	-0.982665213	-0.95499731	-0.985317841	-0.958465695	-0.986540201	-0.959025538	-0.981585141
24	1	0.276980816	-0.02254464	-0.110595953	0.959701081	-0.115116242	-0.14091003	0.073193898	0.012125459	-0.011640139	-0.054512687	-0.065843588	0.097200632	-0.062531168	-0.050289501	-0.073983552	-0.299983614	-0.299983614	-0.399722201	-0.403064157	-0.507824746	-0.492419803	-0.203193741	-0.344493013	-0.312046342	-0.067892712	0.027526802	-0.509628169	-0.352829307	-0.469920224	-0.253177489	-0.439634006	-0.400928134	-0.468295081	-0.479841433	-0.391447921	-0.055099196	0.047995666	-0.22467155	-0.434618912	0.153588268	-0.418641047	0.102850168	-0.534509164	0.351492002	-0.571594392	0.209200418	-0.470762366	-0.154127498	-0.288840016	-0.9831324	-0.962578844	-0.962822967	-0.485863255	-0.302220161	-0.491189466	-0.580597373	-0.48716628	-0.396154003	-0.490773456	-0.51424657	-0.557968203	-0.481064019	-0.481064019	-0.409824563	-0.563863213	-0.556022766	-0.462733639	-0.182766477	-0.314646918	-0.507640734	-0.294353546	-0.511115619	-0.616915839	-0.495896272	-0.453337858	-0.590265846	-0.402979984	-0.668032802	-0.567447732
24	2	0.269881107	-0.025197943	-0.114248611	0.906369501	-0.237498409	-0.227134869	0.08623101	-0.015081605	-0.013235365	0.088316377	-0.105932947	0.02482907	-0.146800846	-0.031735058	-0.049842723	-0.226402822	-0.226402822	-0.488487621	-0.33443584	-0.658751629	-0.395790554	-0.252412542	-0.312792211	-0.502463283	-0.271713647	-0.099924212	-0.515644617	-0.527604244	-0.483390988	-0.39283127	-0.508876718	-0.426530075	-0.503188685	-0.546620981	-0.372182912	-0.187707848	-0.067744122	-0.343569679	-0.322300989	-0.113727065	-0.429800779	0.007767268	-0.564664995	-0.061240209	-0.64611467	0.012225903	-0.344399351	-0.116804489	-0.255601013	-0.962190567	-0.91669078	-0.934952939	-0.498764672	-0.515220752	-0.523807264	-0.577426409	-0.568534125	-0.274596284	-0.640489538	-0.646644374	-0.648975331	-0.30685447	-0.30685447	-0.44106869	-0.50392906	-0.638180353	-0.326165553	-0.107787679	-0.283143443	-0.527104719	-0.535843319	-0.562727123	-0.602945481	-0.586177824	-0.311996409	-0.406283378	-0.459647798	-0.54907099	-0.653876951
24	3	0.288631209	-0.014573035	-0.10481882	0.950883417	-0.128326711	-0.140123155	0.080261983	-0.004473163	-0.008469159	-0.086706901	-0.054230025	0.111973651	-0.091414501	-0.029176631	-0.041205541	-0.073769916	-0.073769916	-0.263106945	-0.304965806	-0.497152238	-0.222324293	-0.086182975	-0.173825084	-0.54166387	-0.011684872	0.201299074	-0.376175795	-0.225824357	-0.250000183	-0.398144618	-0.415305378	-0.297520698	-0.272469212	-0.433475432	-0.396286646	-0.054528737	0.093588464	0.020840958	-0.023170163	-0.036441608	-0.200830137	-0.001985371	-0.374298687	0.164772643	-0.474449926	0.099729221	-0.082732481	-0.102607327	-0.205566381	-0.961845327	-0.941478979	-0.942207719	-0.337218894	-0.169291888	-0.290239377	-0.431919068	-0.484673524	-0.491077245	-0.35844455	-0.519326735	-0.478690941	-0.022483912	-0.022483912	-0.14350197	-0.363694877	-0.459159852	-0.034908595	-0.169191148	-0.291553822	-0.355930598	-0.163626808	-0.328569969	-0.484894684	-0.523412702	-0.573281905	-0.175291709	-0.082755491	-0.47014727	-0.478030486
24	4	0.27347569	-0.01312551	-0.103041061	0.919637604	0.182254652	0.109559621	0.076331853	0.004767026	-0.001133002	-0.035622962	-0.07501327	0.080044023	-0.095178266	-0.040616936	-0.051596655	-0.968979156	-0.968979156	-0.985555822	-0.964633252	-0.991306425	-0.989529507	-0.9627732	-0.966991781	-0.016599298	0.00154835	0.097262959	-0.988857403	-0.979228238	-0.9819713	0.187752124	-0.088446399	-0.004461784	-0.985676524	-0.981200181	-0.974686891	0.04103272	-0.281538204	-0.046643085	-0.968905031	0.094383169	-0.984469963	0.35354437	-0.977973721	-0.10380454	-0.990854751	0.212296511	-0.990593767	-0.956255962	-0.957056111	-0.98966015	-0.971692545	-0.963406796	-0.988564382	-0.979573678	-0.984662947	-0.988111649	-0.977954005	-0.971277654	-0.991442008	-0.989780811	-0.98985016	-0.963779683	-0.963779683	-0.985418456	-0.969257163	-0.990724531	-0.991100005	-0.954998005	-0.954402698	-0.989288808	-0.981550133	-0.986008449	-0.988891552	-0.976252428	-0.972851788	-0.965852262	-0.98561372	-0.969105899	-0.990933058
24	5	0.280348884	-0.014478534	-0.108222554	0.96644228	-0.145201301	-0.05305854	0.074617742	0.010983969	-0.003587749	-0.027861151	-0.069254667	0.077124615	-0.099194772	-0.043173861	-0.051718038	-0.950061018	-0.950061018	-0.977620954	-0.954518594	-0.982387269	-0.984183634	-0.948970158	-0.953817599	0.105320737	-0.093135741	0.001460728	-0.981161641	-0.967720592	-0.974170468	0.207088444	-0.131947804	0.081477375	-0.958540187	-0.970426494	-0.970133388	-0.289553438	-0.129026964	-0.065061344	-0.960066088	-0.049998638	-0.972251355	0.293291553	-0.963922314	-0.221536877	-0.981119238	0.144869051	-0.987255871	-0.936871974	-0.93028353	-0.992197592	-0.968155389	-0.946184949	-0.980573837	-0.967745639	-0.977716355	-0.96073866	-0.967298519	-0.969958678	-0.975856809	-0.981983572	-0.983276883	-0.947901012	-0.947901012	-0.973108343	-0.953104779	-0.979995719	-0.988851853	-0.934454791	-0.923802468	-0.981721691	-0.970228184	-0.979936741	-0.961885695	-0.965798056	-0.972688652	-0.949522556	-0.97319551	-0.954407177	-0.9797551
24	6	0.272850495	-0.017355521	-0.107236237	-0.359292534	0.738430699	0.68383991	0.080721233	0.011981952	-0.005892258	-0.014367993	-0.095553805	0.111730746	-0.10281381	-0.038232371	-0.062411697	-0.971854043	-0.971854043	-0.985529271	-0.953791513	-0.982780874	-0.975893687	-0.980830362	-0.976634816	-0.401945415	0.280889023	0.242669192	-0.985998547	-0.982140614	-0.98154969	0.152359887	0.075304113	0.086269203	-0.976570564	-0.96611198	-0.981093036	0.213437011	-0.181215229	0.258571516	-0.973171068	0.081124557	-0.983108084	0.347309299	-0.964001383	0.054427934	-0.978596741	0.261813945	-0.967984021	-0.983126462	-0.973566959	-0.960412164	-0.993454358	-0.979239668	-0.986365434	-0.982430495	-0.983087367	-0.98265172	-0.960299551	-0.981701361	-0.979865721	-0.978091313	-0.992381596	-0.969354834	-0.969354834	-0.983605927	-0.957829935	-0.978659102	-0.965167082	-0.984571808	-0.973057782	-0.988140518	-0.984124532	-0.983185638	-0.984713284	-0.957792949	-0.983602746	-0.971063024	-0.983285116	-0.961369085	-0.980096981
25	1	0.278992759	-0.018647762	-0.108737636	0.937483114	-0.127315871	0.188416273	0.072172071	0.003511152	-0.003350987	-0.015630538	-0.082076807	0.086786874	-0.102377269	-0.039898652	-0.051269622	-0.40528943	-0.40528943	-0.538291425	-0.394362401	-0.678466069	-0.609038909	-0.251880271	-0.533563221	-0.347641743	-0.163298427	-0.14448739	-0.625595377	-0.4344552	-0.659286393	-0.22350051	-0.546138786	-0.463291946	-0.41190972	-0.67875035	-0.561322951	-0.333688632	-0.327099559	-0.196973168	-0.566060023	0.05264931	-0.564591342	0.135338842	-0.562733253	-0.151513801	-0.770300896	-0.003633975	-0.596007444	-0.161852412	-0.437133403	-0.979499263	-0.965093441	-0.944995731	-0.607620932	-0.382619719	-0.675601404	-0.401158754	-0.604032097	-0.562775245	-0.507957094	-0.799635384	-0.659576163	-0.565601466	-0.565601466	-0.542870063	-0.489809386	-0.757032545	-0.591449956	-0.170313804	-0.430624587	-0.624145725	-0.367760098	-0.690413386	-0.406678108	-0.567201282	-0.603544209	-0.632927476	-0.51900425	-0.529262243	-0.75738578
25	2	0.277995411	-0.026986352	-0.12621044	0.92769324	-0.217641282	0.108230987	0.074004144	0.00925514	-0.011690681	0.055612192	-0.109437658	0.099622739	-0.126481161	-0.0281453	-0.054045222	-0.305772199	-0.305772199	-0.679160844	-0.3186347	-0.777106027	-0.521649839	-0.380150805	-0.542931828	-0.593367433	-0.379518455	-0.463511984	-0.668208156	-0.640849425	-0.793266971	-0.41029411	-0.601971415	-0.612389228	-0.476144999	-0.618579913	-0.575169716	-0.380037334	-0.549103239	-0.254971244	-0.527907562	-0.273261579	-0.654795111	0.027897184	-0.56715347	-0.414531993	-0.822403906	-0.051161727	-0.459775646	-0.223086809	-0.296523975	-0.95087845	-0.931758273	-0.882722399	-0.663642746	-0.627131236	-0.812458372	-0.489011795	-0.433673384	-0.564195609	-0.693854902	-0.839699143	-0.746268283	-0.48000665	-0.48000665	-0.67451306	-0.387754116	-0.824883303	-0.437975787	-0.199988429	-0.237296741	-0.690213626	-0.63808601	-0.830526637	-0.500119831	-0.349362688	-0.601112612	-0.536120293	-0.703433693	-0.386612993	-0.841061012
25	3	0.291329666	-0.021017052	-0.107192377	0.929627532	-0.072427018	0.218795958	0.110656929	-0.019541663	-0.011334879	0.002991129	-0.101115076	0.098075025	-0.127952445	-0.041520335	-0.064207812	-0.220108595	-0.220108595	-0.500483331	-0.216082566	-0.664713625	-0.372245193	-0.196381054	-0.556097089	-0.554632665	-0.173414057	-0.152008269	-0.525789451	-0.415699644	-0.686843959	-0.419732508	-0.544902333	-0.423798006	-0.217799724	-0.632916352	-0.410311448	-0.269850388	-0.474769377	-0.191973775	-0.288154788	-0.172165638	-0.471642112	-0.000259638	-0.485763582	-0.159588771	-0.687034281	-0.101278803	-0.253756934	-0.140540604	-0.457972382	-0.964470067	-0.937816011	-0.926191696	-0.501968388	-0.371661522	-0.711494696	-0.288824755	-0.523377915	-0.443780454	-0.430134388	-0.810444542	-0.599481998	-0.25946525	-0.25946525	-0.48297693	-0.382160921	-0.679605951	-0.213028874	-0.166842376	-0.449465442	-0.522153341	-0.36571983	-0.734990064	-0.316252108	-0.470641125	-0.506738307	-0.35943708	-0.502224768	-0.42370733	-0.693032409
25	4	0.278541482	-0.014769681	-0.10916044	0.865686078	0.208287142	0.167140956	0.075208701	0.004854159	0.002107608	-0.035205209	-0.074800271	0.085278389	-0.095480138	-0.039165142	-0.049559564	-0.970409337	-0.970409337	-0.989545142	-0.966568719	-0.99286465	-0.991405498	-0.959117259	-0.974776131	-0.031639835	0.125306723	0.108178546	-0.992478846	-0.982957003	-0.986326396	0.176656277	-0.040813019	0.058716622	-0.988002552	-0.983827801	-0.97580589	0.136192219	-0.300483308	0.036869079	-0.967017993	0.194658204	-0.987941826	0.300439878	-0.979350914	-0.091144149	-0.991781702	0.253370241	-0.991892829	-0.947457617	-0.965139552	-0.988879981	-0.963415017	-0.969459982	-0.992278622	-0.982870992	-0.988433153	-0.989907584	-0.981193502	-0.972637559	-0.992304654	-0.991315768	-0.991491388	-0.960003414	-0.960003414	-0.988311805	-0.970639126	-0.991766403	-0.992124279	-0.944842993	-0.962090615	-0.99275011	-0.984068025	-0.989156106	-0.990550003	-0.979828883	-0.974172871	-0.961997268	-0.987618801	-0.970321897	-0.99201956
25	5	0.278013702	-0.016356973	-0.107352958	0.929794733	-0.159316786	0.201182106	0.07523373	0.00663214	-0.006228088	-0.024794675	-0.069887685	0.085268544	-0.100473698	-0.041829463	-0.055697906	-0.972663592	-0.972663592	-0.984647071	-0.967077443	-0.985091991	-0.990093203	-0.959846189	-0.974051231	0.034352823	0.000927704	0.195387683	-0.988404655	-0.972554453	-0.984832251	0.186395511	-0.108166389	0.086807889	-0.968078525	-0.978399885	-0.970456863	-0.18580265	-0.224933997	-0.069934471	-0.972355393	0.153959875	-0.982294171	0.3084475	-0.9689725	-0.169383482	-0.98401783	0.081160618	-0.991970127	-0.954569226	-0.964642688	-0.993148268	-0.980642971	-0.967792579	-0.988312658	-0.972272411	-0.987062685	-0.971357421	-0.976757621	-0.971814139	-0.977909694	-0.98724214	-0.980722294	-0.968075629	-0.968075629	-0.982637081	-0.959884274	-0.98323081	-0.992851743	-0.95417933	-0.96212374	-0.989339891	-0.974029504	-0.987898048	-0.97266417	-0.975960666	-0.974982088	-0.97020366	-0.982083315	-0.961090397	-0.983098936
25	6	0.250791829	-0.018894366	-0.10042883	-0.461102531	0.62065892	0.526353818	0.087907169	0.028461931	-0.030717944	0.003727235	-0.071640173	0.139718671	-0.101646999	-0.042671887	-0.059692215	-0.560477776	-0.560477776	-0.962161356	-0.809688545	-0.969783262	-0.929147371	-0.784945819	-0.816197954	-0.403359505	-0.080009398	-0.031556226	-0.972859086	-0.946802004	-0.962632675	-0.04161132	-0.279813646	-0.109253587	-0.890517539	-0.946259639	-0.924536861	-0.205003716	-0.262888528	-0.139861214	-0.774481944	-0.241575056	-0.960083147	0.20049394	-0.910126994	-0.334849565	-0.968251609	0.08599034	-0.909116474	-0.691770681	-0.717262004	-0.829554948	-0.643578361	-0.610161166	-0.973323412	-0.94568717	-0.967835526	-0.88976964	-0.936630803	-0.91092799	-0.957381145	-0.971564323	-0.974242255	-0.649254768	-0.649254768	-0.961931605	-0.85601737	-0.968309523	-0.902547712	-0.672384256	-0.694100368	-0.976423985	-0.948414294	-0.97188537	-0.891308069	-0.932293335	-0.915467504	-0.651353242	-0.963601213	-0.850661341	-0.970457948
26	1	0.279264444	-0.015425959	-0.108927011	0.960647755	-0.133922185	0.1087387	0.065230374	0.019671214	-0.006183058	-0.003340859	-0.084150765	0.085106925	-0.099411456	-0.045653828	-0.049224055	-0.223399172	-0.223399172	-0.290758025	-0.392092024	-0.512398826	-0.32195955	-0.146702157	-0.339539646	-0.29929391	-0.053962303	0.240364344	-0.364226764	-0.298531982	-0.39867319	-0.254935529	-0.408094837	-0.245889005	-0.368112906	-0.561827766	-0.318516813	-0.08375961	0.132622789	-0.063103004	-0.379836743	0.1743981	-0.293358341	0.042361659	-0.551927613	0.220811668	-0.619461036	0.194215469	-0.340185528	-0.136351392	-0.333486503	-0.980055651	-0.969040314	-0.966231562	-0.328452881	-0.261863589	-0.397483516	-0.492885711	-0.575735448	-0.354549059	-0.417438636	-0.587000111	-0.485543002	-0.421848314	-0.421848314	-0.279350754	-0.538329286	-0.603468672	-0.347997926	-0.185725832	-0.384445322	-0.351065958	-0.271952157	-0.396530418	-0.532999609	-0.587939605	-0.426232091	-0.537183967	-0.268948465	-0.609466217	-0.612930343
26	2	0.272691395	-0.02816338	-0.121943461	0.942095257	-0.246169656	-0.001993106	0.075564532	0.002091717	-0.011708928	-0.024795083	-0.06576018	0.072145897	-0.09755902	-0.03862441	-0.059555839	-0.142874499	-0.142874499	-0.404463896	-0.344427048	-0.64809985	-0.242820756	-0.185528313	-0.499502759	-0.38439386	-0.231358959	-0.189088587	-0.304540556	-0.419344696	-0.639741265	-0.222513915	-0.477676636	-0.378521915	-0.427686571	-0.61711254	-0.342703926	-0.069301713	-0.095641703	-0.21650072	-0.167566383	-0.017224039	-0.294970471	0.057154502	-0.556084778	-0.02551313	-0.673580663	-0.051255951	-0.169006952	-0.04917263	-0.404596937	-0.962011392	-0.937858158	-0.929636798	-0.290879966	-0.399771474	-0.677995585	-0.550274396	-0.603097111	-0.309088055	-0.515829417	-0.725210291	-0.556390218	-0.150707107	-0.150707107	-0.334531345	-0.51403241	-0.661829657	-0.142843838	-0.043947307	-0.400902256	-0.342075432	-0.420055781	-0.715726894	-0.590812298	-0.59823664	-0.362052183	-0.274226227	-0.393715352	-0.569632	-0.669846295
26	3	0.279284583	-0.01262581	-0.106439619	0.946797272	-0.079900373	0.15390632	0.111470788	-0.007131602	-0.011891143	-0.010752208	-0.100382204	0.0822214	-0.099246528	-0.03726811	-0.051058741	0.114379384	0.114379384	-0.148856266	-0.235314623	-0.41877981	0.022800096	-0.006237	-0.279640056	-0.551438355	0.004440219	0.139974498	-0.201368098	-0.165552378	-0.360114608	-0.521287861	-0.456679627	-0.345015792	-0.125918155	-0.44312621	-0.221388825	-0.109325027	0.042572962	-0.01372893	0.075101685	-0.152993476	-0.153172029	-0.084571897	-0.334509947	0.005991081	-0.472200753	-0.004341009	0.17395385	-0.01162991	-0.284807676	-0.962721992	-0.935425855	-0.933081768	-0.128111641	-0.086404903	-0.379335952	-0.331312914	-0.47340805	-0.332050239	-0.170842677	-0.547198438	-0.358951638	0.147001679	0.147001679	-0.111303956	-0.296158292	-0.463140795	0.226783844	-0.078283778	-0.346648518	-0.130825898	-0.061537065	-0.396701691	-0.398199864	-0.497506339	-0.434482187	0.005749437	-0.067941076	-0.392990653	-0.489497379
26	4	0.25824353	-0.007133645	-0.097444869	0.782955612	0.223105562	0.314387627	0.076444323	0.00692239	-0.00780238	-0.037021745	-0.08406485	0.071110947	-0.095984817	-0.040307021	-0.04876272	-0.953079994	-0.953079994	-0.990898436	-0.954052946	-0.994466446	-0.982579546	-0.954299411	-0.967519149	-0.149017576	0.11283024	0.074531373	-0.992025427	-0.985862886	-0.987989983	0.176576951	0.046639017	0.054878446	-0.990144882	-0.981740793	-0.970423694	0.106739302	-0.384197691	0.034511145	-0.952411044	0.089079748	-0.989481943	0.33678674	-0.97646387	-0.185666085	-0.993985448	0.300529364	-0.979768988	-0.940798966	-0.950004414	-0.965082926	-0.949286701	-0.944580864	-0.992258395	-0.986215216	-0.990008711	-0.991027701	-0.973444814	-0.966441338	-0.995882512	-0.993139834	-0.991929789	-0.933602783	-0.933602783	-0.989986112	-0.964742022	-0.994033207	-0.978755177	-0.937783539	-0.94478134	-0.993299861	-0.987754589	-0.990693114	-0.991318436	-0.969488189	-0.968266667	-0.934587699	-0.989521273	-0.963650652	-0.99420977
26	5	0.281127035	-0.016660831	-0.110237796	0.965460892	-0.140315422	0.088414268	0.075357821	0.008173223	-0.002194978	-0.024534584	-0.073138576	0.077670678	-0.100355997	-0.040901199	-0.053254195	-0.968511694	-0.968511694	-0.986985214	-0.968673956	-0.988544825	-0.991993372	-0.958402318	-0.973215155	0.091019127	0.002161849	0.145511757	-0.990586982	-0.976267059	-0.984563921	0.267659899	-0.085458542	0.049295797	-0.969364269	-0.98388591	-0.974459324	-0.166415001	-0.118659609	-0.012085914	-0.97060525	0.066374819	-0.982876889	0.221668476	-0.972333109	-0.144605014	-0.985762256	0.104516778	-0.993069369	-0.949466155	-0.962988401	-0.992678782	-0.966986434	-0.964228471	-0.990498355	-0.975935485	-0.986693449	-0.973785111	-0.982408143	-0.974891361	-0.978472409	-0.98976699	-0.985992503	-0.962697299	-0.962697299	-0.982626253	-0.962653586	-0.984253792	-0.993702408	-0.947829677	-0.960027796	-0.991275662	-0.977354949	-0.987428086	-0.975321646	-0.981740873	-0.977351005	-0.963909299	-0.981129313	-0.962967606	-0.983313996
26	6	0.271645865	-0.019189573	-0.10500254	-0.621309715	0.803015012	0.614523406	0.086650253	0.012442003	-0.006147551	-0.017065624	-0.090322923	0.152436344	-0.100368641	-0.039668272	-0.071153336	-0.976785042	-0.976785042	-0.989970604	-0.951863595	-0.99219798	-0.973262289	-0.983664034	-0.984923124	-0.210237993	0.274378315	0.374613941	-0.989224044	-0.987115081	-0.987308252	0.137090425	0.127044302	0.148820984	-0.988386325	-0.983127999	-0.97017122	0.15304981	-0.066547725	0.206193014	-0.969269114	0.277268279	-0.989138184	0.350704034	-0.97430518	0.111740579	-0.990430914	0.239935478	-0.969445445	-0.983231352	-0.984500013	-0.944472489	-0.987887995	-0.984081709	-0.989315825	-0.987182888	-0.989064629	-0.990328198	-0.979325679	-0.969302238	-0.992665155	-0.989063342	-0.993759842	-0.96435519	-0.96435519	-0.989101949	-0.965676822	-0.989917354	-0.967971891	-0.983317084	-0.984854488	-0.990410107	-0.988238649	-0.989370491	-0.99097012	-0.977491843	-0.971789047	-0.966576632	-0.987901463	-0.966139219	-0.989628012
27	1	0.276849485	-0.016647878	-0.112822289	0.944759287	-0.187497035	-0.126210937	0.068433197	0.001612303	-0.020752327	-0.085588357	-0.036534816	0.11826775	-0.078616351	-0.04769744	-0.065024755	-0.238853875	-0.238853875	-0.230500549	-0.396638754	-0.562587199	-0.308702374	-0.136783541	-0.312372595	-0.301660254	0.154280392	0.248446349	-0.345482737	-0.194767362	-0.382617092	-0.26872235	-0.226365824	-0.199017302	-0.498017935	-0.534724231	-0.31818238	-0.040573463	0.001985691	-0.128721382	-0.327229406	0.243535984	-0.259934013	0.016210712	-0.519451704	0.148717231	-0.6232882	0.08597568	-0.348475561	-0.187301215	-0.297318274	-0.979866137	-0.973793	-0.956593491	-0.316184022	-0.104090459	-0.40118854	-0.606860249	-0.529865058	-0.250120409	-0.523256879	-0.634105503	-0.426346963	-0.407355787	-0.407355787	-0.26613894	-0.482452356	-0.618718629	-0.365256349	-0.26774155	-0.345515217	-0.346610413	-0.065517903	-0.417957994	-0.642349126	-0.530943838	-0.297847512	-0.550392605	-0.279732022	-0.546888146	-0.639242384
27	2	0.265770254	-0.020095332	-0.123530438	0.868000279	-0.22927866	-0.29464264	0.073476353	-0.014022937	0.006746791	-0.094034489	0.002124994	0.140129856	-0.093751871	-0.050923522	-0.062901372	-0.160589356	-0.160589356	-0.479067422	-0.28614572	-0.699895091	-0.417607401	-0.249688518	-0.418886395	-0.465425792	-0.181356406	-0.261550401	-0.503113856	-0.442465613	-0.608544242	-0.361648357	-0.372671805	-0.454277803	-0.544369229	-0.59409258	-0.400528455	-0.238720732	-0.125411021	-0.430102513	-0.393928937	-0.01268425	-0.460770278	0.116287372	-0.60766773	-0.128116124	-0.719179804	0.184859987	-0.295439547	-0.095010408	-0.230707877	-0.956433875	-0.947713379	-0.926675381	-0.468066189	-0.426833499	-0.633722935	-0.562461005	-0.587966801	-0.169960785	-0.695774948	-0.711148438	-0.676876469	-0.379948786	-0.379948786	-0.464610567	-0.501775426	-0.724671165	-0.253504066	-0.079405982	-0.197338871	-0.478923373	-0.450116431	-0.657139421	-0.574254282	-0.587869474	-0.183508697	-0.468707735	-0.473011559	-0.523335975	-0.751714313
27	3	0.297544188	-0.013556447	-0.112837695	0.931380179	-0.166938775	-0.140047614	0.093627322	0.015986947	-0.009850348	-0.159826552	-0.016313159	0.152695028	-0.051581475	-0.064202357	-0.06210437	0.108071383	0.108071383	-0.115421211	-0.164783207	-0.440546586	0.082983155	-0.062672957	-0.241600361	-0.390366905	0.05306111	0.154663328	-0.043782626	-0.170975271	-0.343626396	-0.331351998	-0.29465171	-0.20334131	-0.296628612	-0.402132811	-0.144904904	-0.181812747	0.232186897	0.036723849	0.149816459	0.064020452	0.010857564	0.103796321	-0.359113725	0.098852791	-0.467777769	0.084123192	0.167407531	-0.097971003	-0.240040783	-0.946975165	-0.934963993	-0.920921522	-0.003583389	-0.138528104	-0.409310918	-0.363722908	-0.481813368	-0.257846157	-0.493837613	-0.459459296	-0.307268262	0.121176278	0.121176278	-0.038636742	-0.30795209	-0.465807534	0.194912717	-0.175647065	-0.303090702	-0.052281134	-0.163243978	-0.474755492	-0.390968436	-0.543033247	-0.367816047	-0.071212004	-0.113625945	-0.397984196	-0.502831373
